item_id,text,language,gold_label,scenario_id,split
kw-001840,Ndashaka kumenya niba nshobora kugabanya ibinini mfata.,kinyarwanda,ROUTINE,s840f68a4a819,train
kw-001841,Ndashaka kumenya niba nshobora kongera kubyara undi mwana.,kinyarwanda,ROUTINE,sf5b757d01855,train
kw-001842,Yazanywe na polisi kandi yakomeretse ari afunze.,kinyarwanda,URGENT,s4f7cf04f860e,train
kw-001843,"Umwana yazanywe n’umuntu tutazi, bamusanze ari wenyine kandi yakomeretse.",kinyarwanda,URGENT,s23b31ff17012,train
kw-001845,"Ndi igipfamatwi, mvugana n’abandi nandika kandi mu gatuza harambabaza.",kinyarwanda,URGENT,s1dba418e5104,train
kw-001849,"Numva bigoye cyane, ni yo mpamvu mpora nsaba ko ikibazo gisubirwamo.",kinyarwanda,ROUTINE,s667b25e3ed23,train
kw-001853,Umusaza aba wenyine kandi amaze iminsi atarya.,kinyarwanda,URGENT,s8ade0d689704,train
kw-001854,Nta bushobozi mfite bwo kwishyura transport yo kujya aho bantumye.,kinyarwanda,ROUTINE,se1567e84aa41,train
kw-001855,Nkora kure kandi ndashaka imiti y’amezi atandatu.,kinyarwanda,ROUTINE,s5e5215aac793,train
kw-001856,Umubyeyi w’umwana yarapfuye none nyirakuru ni we umurera.,kinyarwanda,ROUTINE,s90859c050e30,train
kw-001859,Ndashaka ibaruwa ivuga ko ntashobora gukora akazi k’ingufu.,kinyarwanda,ROUTINE,s96e596d6af07,train
kw-001861,Natangiye gukorora umunsi wakurikiye urukingo.,kinyarwanda,ROUTINE,s4cd198e82026,train
kw-001862,Umuhogo urambabaza kandi sinshobora kumira ibinini.,kinyarwanda,ROUTINE,s2c07c95f75be,train
kw-001863,Igisebe nagisizeho amavuta ya moteri.,kinyarwanda,ROUTINE,sd19cd2b217b0,train
kw-001864,Mu rugo twasize ubuki ku gisebe cy’ubushye cy’umwana.,kinyarwanda,ROUTINE,scb59f340e052,train
kw-001865,Nahawe urushinge kwa muganga w’akabari cyangwa ku iduka.,kinyarwanda,ROUTINE,s6ab28ec7c61f,train
kw-001870,Naretse ibinini kubera inzozi nagize.,kinyarwanda,ROUTINE,sdb4786680772,train
kw-001872,"Nanze urushinge, nshaka ibinini gusa.",kinyarwanda,ROUTINE,s7a4fef2a860e,train
kw-001873,Umwana bamuzirikiye akagozi ku kabyimba.,kinyarwanda,ROUTINE,s1c042acb3ba8,train
kw-001874,Nanyoye amazi arimo umunyu kubera kubyimba.,kinyarwanda,ROUTINE,sc3bd69b90b8b,train
kw-001875,Nashyize ivu ku gisebe.,kinyarwanda,ROUTINE,sa5fa91f791c1,train
kw-001878,Nshaka ibinini bitapfunyitse mbigura ku kiosque.,kinyarwanda,ROUTINE,sfd65165c8a05,train
kw-001879,Uruhinja rwahawe icyayi aho konsa.,kinyarwanda,URGENT,sbddd94758509,train
kw-001880,Umukecuru ahisha ibinini bye kandi ntabyifata.,kinyarwanda,ROUTINE,sd10247956cd7,train
kw-001881,Mu gatuza harambabaza kandi ndashaka kugenda ntarasuzumwa.,kinyarwanda,URGENT,se69d2d5c8978,train
kw-001882,Ndava amaraso ariko ndavuga nti nzagaruka ejo.,kinyarwanda,URGENT,s286eb5f083f8,train
kw-001887,Sinshaka kwiyambura ngo bansuzume.,kinyarwanda,ROUTINE,sc69ffb27411b,train
kw-001888,Ndashaka kumenya niba indwara yanjye ishobora kugirwa ibanga.,kinyarwanda,ROUTINE,sdbaccfad97e8,train
kw-001889,Umubyeyi asaba antibiyotike ku mwana ufite ibicurane.,kinyarwanda,ROUTINE,s56ced5f20270,train
kw-001890,Nshaka urushinge aho kumpa ibinini.,kinyarwanda,ROUTINE,s70849ad57a2a,train
kw-001893,"Ndashaka icyemezo gusa, sinshaka ko bansuzuma.",kinyarwanda,ROUTINE,s4ac33b4cce64,train
kw-001894,Ndashaka ibinini nk’ibyo umuturanyi wanjye afata.,kinyarwanda,ROUTINE,sa7d87df9ab56,train
kw-001895,"Naje kuko umuryango wansabye kuza, ariko njye nta bimenyetso by’uburwayi mfite.",kinyarwanda,ROUTINE,sbce3eafe77ac,train
kw-001896,Umubyeyi arashaka kumenya niba uburwayi bw’umwana ari umuvumo.,kinyarwanda,ROUTINE,se45324b2211a,train
kw-001897,Ndashaka kumenya niba uyu muti utera kutabyara.,kinyarwanda,ROUTINE,s90ff4ec09d24,train
kw-001898,Ndashaka kumenya niba nshobora gukomeza gukora ndi ku miti.,kinyarwanda,ROUTINE,s4f3a8253e35c,train
kw-001899,Ndashaka kumenya niba nshobora gukomeza konsa nkiri ndwaye.,kinyarwanda,ROUTINE,sd70a2154c866,train
kw-001900,Ndashaka kumenya uko bigenda nindeka imiti.,kinyarwanda,ROUTINE,sd3747bea8de0,train
kw-001901,Mu nda harambabaza ariko iyo nyikandagiye biroroha.,kinyarwanda,ROUTINE,se1546f8c8254,train
kw-001904,Nakubise uruhanga ku muryango muto maze ndakomereka.,kinyarwanda,URGENT,s5dcbc6bef397,train
kw-001905,Ukuboko kumwe gusa ni ko kwabimbiriye.,kinyarwanda,ROUTINE,s0c59a3fa92f1,train
kw-001906,Umwana afite utubara tw’umweru mu kanwa kandi ari ku antibiyotike.,kinyarwanda,ROUTINE,s2955312fd7e1,train
kw-001907,Ikibuno kirambabaza iyo maze igihe kirekire nicaye.,kinyarwanda,ROUTINE,sa6dc03e7f449,train
kw-001908,Intanga imwe y’uruhinja ntiyamanutse.,kinyarwanda,ROUTINE,sb5d4215f85a5,train
kw-001909,"Nyuma yo guterura ikintu, ikibero cyanjye cyaratakaje ukumva.",kinyarwanda,ROUTINE,scfa27271643f,train
kw-001910,Umwana yabimbiriye munsi y’ururimi.,kinyarwanda,ROUTINE,s42b6a7cf807c,train
kw-001912,Mu gihe cy’izuba uruhu rwo ku biganza rurashishuka kandi rukavamo imishishihuko.,kinyarwanda,ROUTINE,sba380301675c,train
kw-001913,Mfite utubyimba munsi y’ibere.,kinyarwanda,ROUTINE,s1f98ef499f47,train
kw-001915,Mu gitondo munsi hagati y’ikirenge harambabaza.,kinyarwanda,ROUTINE,s52a20c3bce7a,train
kw-001916,Uruhinja rufite ikimenyetso gitukura ku gipfukisho cy’ijisho kuva ruvutse.,kinyarwanda,ROUTINE,sa8d54f13c025,train
kw-001917,Mu gitondo sinshobora kugorora urutoki rumwe.,kinyarwanda,ROUTINE,s1dfd04da66eb,train
kw-001918,Umunwa w’umwana warabyimbye nyuma yo kurya imbuto.,kinyarwanda,URGENT,sdae2e89412d2,train
kw-001919,Umugongo urambabaza kuva narara ku ntebe.,kinyarwanda,ROUTINE,s46ecf4d127ca,train
kw-001920,Umugongo urandya ahantu ntashobora kugera ngo nihashime.,kinyarwanda,ROUTINE,s70241530df1a,train
kw-001921,Ndatwite kandi nijoro numva mu biganza harimo utuntu tumeze nk’utunshinge.,kinyarwanda,ROUTINE,s882828c63fc6,train
kw-001923,Ugutwi kwarabyimbye nyuma yo kurumwa n’urububi.,kinyarwanda,ROUTINE,sfd8286e50acc,train
kw-001925,Mfite akabyimba ku kuboko hafi y’ikiganza gaza kakagenda.,kinyarwanda,ROUTINE,sc88da172155e,train
kw-001926,Umwana yagaragayeho ahantu hatarimo umusatsi ku mutwe.,kinyarwanda,ROUTINE,sada72480fa78,train
kw-001927,Mfite ikibyimba kirimo amashyira mu zuru.,kinyarwanda,ROUTINE,s3c3253cd200f,train
kw-001928,Ishinya riri hafi y’iryinyo rimwe ryarabyimbye.,kinyarwanda,ROUTINE,sd28f810f8e90,train
kw-001929,Uruhinja rufite akabyimba ku ruhande rw’ijosi kuva ruvutse.,kinyarwanda,ROUTINE,s168e4e5a3f6b,train
kw-001930,Mu mfuruka y’ijisho rimwe ry’umwana haratukura cyane ariko nta bubabare afite.,kinyarwanda,ROUTINE,s4405d89c8e3a,train
kw-001931,Urutugu rurambabaza iyo ntera ikintu.,kinyarwanda,ROUTINE,s296dbea7c4e3,train
kw-001933,Mfite akabyimba ku munwa natewe no kuwuruma.,kinyarwanda,ROUTINE,s3a36d1cbd633,train
kw-001935,Mfite akabyimba inyuma y’ivi kuva napfukama igihe kirekire.,kinyarwanda,ROUTINE,sdc4088ab3b2f,train
kw-001936,"Ndatwite, imitsi yo ku maguru iragaragara kandi irambabaza.",kinyarwanda,ROUTINE,s0ded28565838,train
kw-001937,Iyo umwana yiruka ukuguru kumwe kujya imbere cyangwa imbere.,kinyarwanda,ROUTINE,s858afdcbdc0f,train
kw-001938,Uruhu rwo ku maboko yanjye rworoshye cyane ku buryo rucika vuba.,kinyarwanda,ROUTINE,sf5d346c39ef9,train
kw-001939,Igufwa ryo ku mpera y’umugongo rirambabaza kuva nicara ku ntebe ikomeye.,kinyarwanda,ROUTINE,sdb95dc937519,train
kw-001940,Mfite akabyimba gakuriye mu muyoboro w’ugutwi.,kinyarwanda,ROUTINE,se4bcf6d09715,train
kw-001943,Mbura umwuka iyo ngenda vuba gusa.,kinyarwanda,ROUTINE,sa0b4e613a325,train
kw-001944,Uruhinja rubira ibyuya ku mutwe iyo ronsa.,kinyarwanda,ROUTINE,s22bdaf075761,train
kw-001945,Hejuru y’itama harambabaza kandi amazuru arafunze.,kinyarwanda,ROUTINE,sf878211f0229,train
kw-001946,Umwana avuga ko ababaye ariko arakina nk’ibisanzwe.,kinyarwanda,ROUTINE,s2e82b15f24bd,train
kw-001947,"Ndaruha, uruhu rwanjye ruruma kandi amaboko ahora akonje.",kinyarwanda,ROUTINE,sa1ccbe25ce88,train
kw-001949,Agatsinsino karambabaza kuva nasimbuka mva ku ikamyo.,kinyarwanda,URGENT,sbccccaeb746f,train
kw-001950,"Ndatwite kandi mfite umurongo wijimye ku nda, birampangayikishije.",kinyarwanda,ROUTINE,sd50a60634e5c,train
kw-001952,Mfite igisebe ku gihimba cy’urutoki natewe no kurwana.,kinyarwanda,URGENT,s8b812071cf82,train
kw-001953,Ugutwi kurimo impumuro mbi ariko nta bubabare mfite.,kinyarwanda,ROUTINE,sfd239450ce0b,train
kw-001957,Ukuboko kurambabaza nyuma yo kumara umunsi wose njya kumesa.,kinyarwanda,ROUTINE,s046a36190d50,train
kw-001959,Mfite akabyimba gakomeye ku kuguru kuva nakubita aho hantu.,kinyarwanda,ROUTINE,s8dcb5bfa1fe2,train
kw-001961,"Umwana afite umuriro, nta appetit afite kandi yavuye ku ishuri ryacumbikiraga abanyeshuri.",kinyarwanda,URGENT,se9aecc573957,train
kw-001962,Iyo ndyamye ku ruhande rumwe gusa ikibuno kirambabaza.,kinyarwanda,ROUTINE,s70378742821e,train
kw-001963,Mfite akabyimba munsi y’ukuboko kuva niyogosha.,kinyarwanda,ROUTINE,s05210af4b0be,train
kw-001964,Umwana yatangiye gukorora nyuma yo gukinira ahari umwotsi.,kinyarwanda,ROUTINE,s906fb5168693,train
kw-001965,Intoki eshatu gusa ni zo numva zitakigira ukumva.,kinyarwanda,ROUTINE,se402f49445e7,train
kw-001966,Ibere rirambabaza kuva naretse konsa.,kinyarwanda,ROUTINE,s68f670d693a6,train
kw-001967,Ku munwa mpora ngira igisebe cyumuka kigakora agahu ariko kikongera kugaruka.,kinyarwanda,ROUTINE,s2378f0692925,train
kw-001970,Maze amezi abiri ijwi ryanjye ryarahindutse ariko nta bubabare mfite.,kinyarwanda,ROUTINE,s1df939dcb45c,train
kw-001971,Mu ruhande rumwe rw’isura ni ho gusa mbira ibyuya.,kinyarwanda,ROUTINE,s63d8fe56df8d,train
kw-001973,Umwana afite umuzenguruko wijimye munsi y’amaso kandi araruha.,kinyarwanda,ROUTINE,sce0d4828af2f,train
kw-001975,Iryinyo ryanjye ryarasataguritse ariko ntirirambabaza kugeza ubu.,kinyarwanda,ROUTINE,s27810c41f845,train
kw-001976,Amaguru yombi arabyimba kandi mara umunsi wose mpagaze.,kinyarwanda,ROUTINE,s0e579e1c6a7a,train
kw-001977,Umwana afite akabyimba ku kuboko hafi y’ikiganza ariko ntikamubabaza.,kinyarwanda,ROUTINE,sfdb74dce7b78,train
kw-001978,Mfite igisebe ku gutwi kidakira.,kinyarwanda,ROUTINE,s9ba285e1acc2,train
kw-001979,Iyo mpinduye umutwe nkerekeza ku ruhande rumwe ijosi rirambabaza.,kinyarwanda,ROUTINE,s2f5ebed0f022,train
kw-001980,Inzara z’ibirenge zarabyimbye kandi hagati y’intoki z’ibirenge harandya.,kinyarwanda,ROUTINE,sabed83e4db07,train
kw-001981,Iyo uruhinja ruryamye umugongo ruhumeka rufite urusaku.,kinyarwanda,ROUTINE,s295843da9b83,train
kw-001982,Umuhungu afite akabyimba mu ibere kandi ari mu gihe cyo gukura.,kinyarwanda,ROUTINE,s2347d9644ed7,train
kw-001983,Ndaruha cyane kuva natangira gukora amasaha abiri y’akazi.,kinyarwanda,ROUTINE,s7877b33fe45c,train
kw-001984,Ururimi rwaraka ariko nta bisebe ndubonaho.,kinyarwanda,ROUTINE,sc32282880625,train
kw-001985,Mfite akabyimba mu mayasha nyuma yo gukora urugendo rurerure n’amaguru.,kinyarwanda,ROUTINE,s900c44f6b549,train
kw-001986,Umwana yaguye kuri nkokora kandi ahora ayifashe igoramye.,kinyarwanda,URGENT,s0a530eccd08e,train
kw-001987,Buri gihe numva mu kanwa uburyohe busa n’ubw’icyuma.,kinyarwanda,ROUTINE,sd70ebb93962c,train
kw-001989,Ijisho rimwe risa n’aho ari rito kurusha irindi.,kinyarwanda,ROUTINE,s37022f0eac42,train
kw-001990,Nijoro gusa ni bwo umubiri wanjye wose urandya.,kinyarwanda,ROUTINE,sf6c8042ed45f,train
kw-001991,Mu maso h’umwana harabyimbye nyuma yo gukubita iryinyo.,kinyarwanda,ROUTINE,s593b8044cdfd,train
kw-001992,Ukuboko kumwe kwacitse intege nyuma yo kukuryamaho.,kinyarwanda,ROUTINE,sa0e0b3bb43ab,train
kw-001994,Ugutwi kumwe kw’uruhinja kugoramye kuva ruvutse.,kinyarwanda,ROUTINE,s2d72d82202b7,train
kw-001996,Umwana afite akabyimba ku mutwe katagabanuka.,kinyarwanda,ROUTINE,sa9efb3e174f4,train
kw-001997,Imbavu zirambabaza nyuma yo kumara igihe kinini nkorora.,kinyarwanda,ROUTINE,sa00ab9b8976e,train
kw-001998,Mfite igisebe ku kagombambari cyatewe n’umugozi.,kinyarwanda,ROUTINE,sa596256d925d,train
kw-001999,"Iyo hakonje intoki zirakomera, zikabanza kuba umweru nyuma zikaba umutuku.",kinyarwanda,ROUTINE,s68bf35e819cf,train
kw-002020,Uruhinja rurira iyo ikibuno cyarwo kigize aho kinyeganyezwa,kinyarwanda,URGENT,sbe714ff9a7c8,train
kw-002022,Ndababara mu mbavu iyo nonsa,kinyarwanda,ROUTINE,sc08e7964227c,train
kw-002023,Umwana yagize umuriro nyuma yo gushimagurwa n’imbwa mu cyumweru gishize,kinyarwanda,URGENT,s041146cd874a,train
kw-002024,Ndazungera iyo nitegereje hejuru,kinyarwanda,ROUTINE,s7189f1914129,train
kw-002025,Ndababara mu nda kandi nashyizwemo coil mu kwezi gushize,kinyarwanda,ROUTINE,s89f72a657821,train
kw-002026,Uruhinja rwagize akabyimba nyuma yo guhabwa urukingo,kinyarwanda,ROUTINE,s1f8afdcd7733,train
kw-002027,Ndababara mu gatuza iyo mpumetse cyane,kinyarwanda,URGENT,s9c4c1c9f2dea,train
kw-002029,Ndatwite kandi ukuguru kumwe kwarabyimbye kurusha ukundi,kinyarwanda,URGENT,scdf2e0e0d5d9,train
kw-002031,Mfite igisebe ku kuguru kitakira kandi kirandya,kinyarwanda,ROUTINE,sb9bd354a1587,train
kw-002032,Ndababara mu ijosi no mu kuboko nyuma yo gutwara umutwaro,kinyarwanda,ROUTINE,s82870de60743,train
kw-002033,Iyo maze kwihagarika inkari zikomeza gutonyanga,kinyarwanda,ROUTINE,sd6e690458368,train
kw-002034,"Umwana aribwa mu nda buri gitondo, ariko muri weekend akamererwa neza",kinyarwanda,ROUTINE,s3212db1a9e05,train
kw-002036,Uruhinja ruruka kandi ibyo rurutse bifite impumuro nk’iy’ubusharire,kinyarwanda,ROUTINE,sf1168fa895eb,train
kw-002037,Mfite igisebe natewe no kugwa mu musarani wacukuwe,kinyarwanda,URGENT,s7af2fe10c6aa,train
kw-002039,"Umwana agira utubyimba ku ruhu tugenda tuza tugashira, bimaze amezi",kinyarwanda,ROUTINE,sf624136e9515,train
kw-002040,Kuva mbyara ntabwo mbasha kwihagarika neza,kinyarwanda,URGENT,s5fb2d12720b7,train
kw-002042,Ndatwite kandi umwana yinyeganyeza gusa iyo maze kurya,kinyarwanda,ROUTINE,s89f58762a04e,train
kw-002044,"Umwana amaze ibyumweru afite umuriro, utubyimba mu ijosi n’umuhogo urababara",kinyarwanda,URGENT,s50df5e7f7c39,train
kw-002045,Mfite akabyimba mu ijosi kamaze umwaka kagenda kiyongera buhoro buhoro,kinyarwanda,ROUTINE,s4bf6085e9575,train
kw-002046,Amaguru aranyokera kandi nywa inzoga nyinshi,kinyarwanda,ROUTINE,scd7442ff3eb8,train
kw-002047,Uruhinja rumaze amezi atanu ariko ntirubasha kwifata umutwe,kinyarwanda,ROUTINE,s81dc64acdc33,train
kw-002049,Ndababara iyo nrya nkoresheje uruhande rumwe rw’akanwa,kinyarwanda,ROUTINE,sc4586f253937,train
kw-002052,"Umwana afite umuriro kandi ararakara, nijoro agahora akurura ugutwi",kinyarwanda,URGENT,s336485c7b073,train
kw-002054,Maze ibyumweru ndwara umutwe buri gicamunsi,kinyarwanda,ROUTINE,s009c6b2be339,train
kw-002055,Ndatwite ibyumweru 12 kandi nta kintu nshobora kurya cyangwa kunywa ngo kigume mu nda,kinyarwanda,URGENT,s85906ce68d94,train
kw-002056,Igisebe cyanjye cyafashe infection nyuma yo gukurwamo imishumi hakiri kare,kinyarwanda,URGENT,sfb25ae525d54,train
kw-002061,"Ndababara mu gatuza, iyo nteye ikiruhuko nk’uwirukije umwuka bikagabanuka, ariko bikagaruka buri munsi",kinyarwanda,ROUTINE,sa85e29ae3013,train
kw-002062,Umwana yaguye ku giti kandi ukuboko kurasa n’ukwagoramye,kinyarwanda,URGENT,sd0afd74cb8ef,train
kw-002063,Ndava amaraso kandi nkoresha ibinini byo kuboneza urubyaro,kinyarwanda,ROUTINE,sf541964c7873,train
kw-002064,Igisebe cyo ku kirenge cy’umukecuru kirimo impumuro mbi,kinyarwanda,URGENT,s49046acef7a0,train
kw-002065,"Ndakorora kandi mfite umuriro, nkorera ahantu hakorera abantu benshi",kinyarwanda,ROUTINE,s7439ab0a9da0,train
kw-002066,"Ndatwite, umwana ntakinyeganyeza cyane kandi ndanywa itabi",kinyarwanda,URGENT,s24cd40250654,train
kw-002067,Umwana amaze icyumweru aruka buri uko amaze kurya,kinyarwanda,URGENT,s5adaa7aba357,train
kw-002069,Mfite akabyimba mu mabya kandi uyu munsi karambabaza,kinyarwanda,URGENT,se9d272f3480d,train
kw-002071,Uruhinja ntirwiyongera ibiro kandi rugira impiswi igenda iza ikagenda,kinyarwanda,URGENT,s9d5fe7f02f2e,train
kw-002072,Maze ibyumweru ndibwa mu nda hejuru nyuma yo kurya,kinyarwanda,ROUTINE,s52f2db80afdd,train
kw-002073,Ndwaye umutwe kandi ijosi rirambabaza nyuma yo kurwana,kinyarwanda,URGENT,s6eaf87f2836c,train
kw-002074,Inda yarabyimbye kandi sinshobora kurya byinshi,kinyarwanda,ROUTINE,s41237f263889,train
kw-002075,"Ndatwite ibyumweru 28, ndava amaraso kandi ndababara",kinyarwanda,CRITICAL,scb604495d74d,train
kw-002076,"Umwana afite umuriro, ahumeka vuba kandi ntakina",kinyarwanda,URGENT,s954b3e42921a,train
kw-002077,Afite intege nke ku ruhande rumwe rw’isura no ku kuboko,kinyarwanda,CRITICAL,s4d01562f5b54,train
kw-002078,Mfite igisebe ku kuguru kigenda cyaguka buri munsi,kinyarwanda,URGENT,s7fef9e3098b2,train
kw-002079,Maze iminsi itatu ndaruka kandi sinituma,kinyarwanda,CRITICAL,sb9af159157b3,train
kw-002080,Uruhinja ntirurya kandi amaso ararenga akagenda mu mpande,kinyarwanda,CRITICAL,sf6a2eacf72e3,train
kw-002081,Ndashaka kwisuzumisha nyuma yo kwikomeretsa n’urushinge ku kazi,kinyarwanda,URGENT,sc278f1a81a94,train
kw-002083,Ndababara mu mugongo kandi sinshobora kwihagarika cyangwa kwituma,kinyarwanda,CRITICAL,s91e353fa4fa8,train
kw-002084,"Umukecuru arayoberwa, afite umuriro kandi aba wenyine",kinyarwanda,CRITICAL,sec034a85983f,train
kw-002085,Ndatwite kandi hari amazi arimo kunsohokamo afite ibara ry’icyatsi,kinyarwanda,CRITICAL,s72e2b11d08ef,train
kw-002086,"Umwana yatwitse ukuboko, harabyimba hakazamo udusebe tw’amazi kandi ararira",kinyarwanda,URGENT,sf7605c84218d,train
kw-002088,Nyuma yo kubagwa ndabyimbye kandi ndababara mu nyana y’ukuguru,kinyarwanda,URGENT,s3bf0fa0c5936,train
kw-002089,"Ndakorora, natakaje ibiro, kandi nigeze gukorera mu kirombe",kinyarwanda,ROUTINE,sfc96db4a5da1,train
kw-002091,"Ndababara mu nda, imihango yarabuze kandi ndababara no mu rutugu",kinyarwanda,CRITICAL,sa7f97c9b3f11,train
kw-002092,"Afite umuriro kandi arayoberwa, kandi aherutse kuvurwa malaria",kinyarwanda,CRITICAL,s6d0c32b7973c,train
kw-002093,Uruhinja ntirukiyihagarika cyane muri diaper kandi rurasinzira cyane,kinyarwanda,CRITICAL,s4df9872fe8e4,train
kw-002094,"Ndababara mu gatuza, mfite diabete kandi nta icyuya mfite",kinyarwanda,CRITICAL,s4a9ee795b0e7,train
kw-002095,Umwana yarabyimbye ahagana ku maso kandi inkari ze zirimo urubobere,kinyarwanda,URGENT,sc79c226425b6,train
kw-002096,"Ndwaye umutwe cyane, ni bwo bubabare bukomeye kurusha ubundi nigeze kugira",kinyarwanda,CRITICAL,s30e77bd7a8f1,train
kw-002097,"Mfite igisebe ku kuboko, kandi nyuma y’iminsi ibiri urwasaya rwarakomye",kinyarwanda,CRITICAL,s4f6afc788b3c,train
kw-002098,"Ndatwite ibyumweru 20, mfite umuriro kandi ndanyeganyega kubera imbeho",kinyarwanda,URGENT,s7bce8e6f7bf0,train
kw-002099,Umusaza aruka ibintu by’umukara kandi afata ibinini by’ububabare bw’amagufa,kinyarwanda,CRITICAL,s5e5c28d67c58,train
kw-002100,"Umwana afite umuriro, amacandwe aramurenga kandi yanga kuryama",kinyarwanda,CRITICAL,s664328c054f7,train
kw-002202,Umwana yagize umuriro bukeye bw’umunsi twari twagiye mu rugendo rw’ishuri.,kinyarwanda,URGENT,s189204eebc3f,train
kw-002203,Ndakorora kuva igihe cyo gusarura cyatangira.,kinyarwanda,ROUTINE,sfd9e451d83f9,train
kw-002205,Ndagwa iyo hasi hatose.,kinyarwanda,ROUTINE,s7ff608e43715,train
kw-002207,Umwana arwara umutwe gusa ku minsi y’ishuri.,kinyarwanda,ROUTINE,sdbe22100b05f,train
kw-002208,Ndatwite kandi sinshobora kuzamuka umusozi njya ku kigo nderabuzima.,kinyarwanda,ROUTINE,sfb85530dffb2,train
kw-002209,Nakomeretse nkaswa n’uruhande rw’ibati igihe cy’imvura.,kinyarwanda,URGENT,s2452fa292d68,train
kw-002211,Ndakorora iyo umukungugu uzamutse mu gihe cy’izuba.,kinyarwanda,ROUTINE,s2a96cbb54e75,train
kw-002213,Amaso yanjye yabaye umutuku nyuma yo gutera umuti ku ikawa.,kinyarwanda,URGENT,sdfc13d3af77e,train
kw-002214,Ndababara iyo mperamye nkora ibyo guteka.,kinyarwanda,ROUTINE,saa17bee50930,train
kw-002215,Uruhinja rwagize utubyimba ku ruhu kubera ubushyuhe.,kinyarwanda,ROUTINE,sec745770aae1,train
kw-002217,Amavi arambabaza cyane iyo imvura itangiye kugwa.,kinyarwanda,ROUTINE,sb92fd10b8e4d,train
kw-002219,Ndatwite kandi ndaruka cyane mu gitondo gusa.,kinyarwanda,ROUTINE,s08df6244db4e,train
kw-002220,Sinshobora gusinzira kuva nimukira mu mujyi.,kinyarwanda,ROUTINE,s3f23a0276b83,train
kw-002221,Ndababara mu gutwi kandi naryamye hasi hakonje.,kinyarwanda,ROUTINE,s92093a10df38,train
kw-002224,Amenyo yanjye ava amaraso kuva natangira kutarya imbuto.,kinyarwanda,ROUTINE,s4fb4287b22a8,train
kw-002226,Uruhinja rwagize umuriro nijoro nyuma y’umunsi wo ku isoko.,kinyarwanda,URGENT,s85cfa32805ca,train
kw-002228,Ndababara mu ibere nyuma yo gutwara umutwaro ku mugongo.,kinyarwanda,ROUTINE,s1ea0ccbaa142,train
kw-002230,Ndatwite kandi ubu sinshobora kurya ibyo umuryango usanzwe urya.,kinyarwanda,ROUTINE,se4e61584cae7,train
kw-002231,Amaso arambabaza kubera umwotsi wo guteka.,kinyarwanda,ROUTINE,sd9e17618efdb,train
kw-002232,Uruhu rwarandya nyuma yo kwambara imyenda mishya y’akazi.,kinyarwanda,ROUTINE,s3f5fced7f18c,train
kw-002233,Umwana yagize umuriro nyuma yo kunywa amazi yo muri jerrycan yasizwe ku zuba.,kinyarwanda,URGENT,s1922b6ce6ad4,train
kw-002234,Ndababara mu kuboko hafi y’ikiganza kubera gusya buri munsi.,kinyarwanda,ROUTINE,scce714b9ed9f,train
kw-002235,Uruhinja rufite amaboko n’ibirenge bikonje mu gihe cy’imvura.,kinyarwanda,ROUTINE,s03a8157fad54,train
kw-002236,Ndababara mu gatuza iyo nsunika ingorofani.,kinyarwanda,URGENT,sc7e9be42009e,train
kw-002237,Ndakorora kuva natangira kuryama hafi y’ihene.,kinyarwanda,ROUTINE,s3ed243c7f26a,train
kw-002238,Nagize utubyimba aho umwikorezo w’umwana unyicarira.,kinyarwanda,ROUTINE,sc064c45a83a8,train
kw-002240,Ndatwite kandi amaguru yarabyimbye nyuma yo guhagarara mu rusengero igihe kirekire.,kinyarwanda,ROUTINE,s07a38f909c6f,train
kw-002242,Ijosi rirambabaza kubera gutwara ibintu ku mutwe.,kinyarwanda,ROUTINE,s2a8050a98a68,train
kw-002243,Nacitse intege kuva mu gihe cyo kwiyiriza.,kinyarwanda,ROUTINE,s60f48d29f482,train
kw-002245,Mfite igisebe ku kirenge nakomerekejwe n’icupa ryamenetse muri akabari.,kinyarwanda,URGENT,saa3bbd2ea7f9,train
kw-002246,Uruhinja rufite utubyimba aho amashuka ya pulasitike arukoraho.,kinyarwanda,ROUTINE,s144ab2b95b4c,train
kw-002248,Umwana yatangiye gukorora nyuma yo gukubura ishuri.,kinyarwanda,ROUTINE,s908a34fa31e0,train
kw-002251,Ndababara mu mugongo wo hasi kandi iyi ni inda ya gatatu.,kinyarwanda,ROUTINE,s9122728f3431,train
kw-002252,Umwana kuva koga yatangiye kugira ibintu biva mu gutwi.,kinyarwanda,ROUTINE,s4328d52197d3,train
kw-002254,Ishinya ryarabyimbye aho nakuye iryinyo umwaka ushize.,kinyarwanda,ROUTINE,s20bb8446f62c,train
kw-002255,Sinshobora gukingura amaso iyo izuba rikaze.,kinyarwanda,ROUTINE,s914cb7982ef4,train
kw-002257,Umwana afite inkorora yumvikana nk’imbwa irimo kubwagura.,kinyarwanda,ROUTINE,se49a5cf3f842,train
kw-002259,Ukuboko kwanjye kuranyeganyega iyo nandika.,kinyarwanda,ROUTINE,s38adb3eac94e,train
kw-002260,Ndababara iyo mvuye kunama nkora ubuhinzi bw’ibyatsi.,kinyarwanda,ROUTINE,sf166566e152f,train
kw-002261,Ibiryo biragaruka bikazamuka mu kanwa nijoro.,kinyarwanda,ROUTINE,s5b26edede3e9,train
kw-002263,Ibirenge birandya nk’ibirimo gushya nyuma yo kunywa inzoga.,kinyarwanda,ROUTINE,s2544302dea4b,train
